magnitude, phase, angfreq
266.667,-0.00249791,3.0654
266.667,-0.00253269,3.10808
266.667,-0.00256796,3.15136
266.667,-0.00260372,3.19525
266.667,-0.00263998,3.23974
266.667,-0.00267674,3.28486
266.667,-0.00271402,3.3306
266.667,-0.00275181,3.37698
266.667,-0.00279013,3.42401
266.667,-0.00282898,3.47169
266.667,-0.00286838,3.52003
266.667,-0.00290832,3.56905
266.667,-0.00294882,3.61875
266.667,-0.00298989,3.66914
266.667,-0.00303152,3.72024
266.667,-0.00307374,3.77204
266.667,-0.00311654,3.82457
266.667,-0.00315994,3.87783
266.667,-0.00320394,3.93183
266.667,-0.00324856,3.98658
266.667,-0.0032938,4.0421
266.667,-0.00333966,4.09838
266.667,-0.00338617,4.15546
266.667,-0.00343332,4.21332
266.667,-0.00348113,4.27199
266.667,-0.00352961,4.33148
266.667,-0.00357876,4.3918
266.667,-0.0036286,4.45296
266.667,-0.00367913,4.51497
266.667,-0.00373036,4.57784
266.667,-0.00378231,4.64159
266.667,-0.00383498,4.70622
266.667,-0.00388838,4.77176
266.667,-0.00394253,4.83821
266.667,-0.00399743,4.90558
266.667,-0.0040531,4.9739
266.667,-0.00410954,5.04316
266.667,-0.00416676,5.11339
266.667,-0.00422479,5.18459
266.667,-0.00428362,5.25679
266.667,-0.00434327,5.32999
266.667,-0.00440375,5.40422
266.667,-0.00446508,5.47947
266.667,-0.00452725,5.55578
266.667,-0.0045903,5.63314
266.667,-0.00465422,5.71159
266.667,-0.00471903,5.79112
266.667,-0.00478475,5.87177
266.667,-0.00485138,5.95353
266.667,-0.00491893,6.03644
266.667,-0.00498743,6.1205
266.667,-0.00505688,6.20573
266.667,-0.0051273,6.29215
266.667,-0.0051987,6.37977
266.667,-0.0052711,6.46861
266.667,-0.0053445,6.55869
266.667,-0.00541892,6.65002
266.667,-0.00549438,6.74262
266.667,-0.00557089,6.83652
266.667,-0.00564847,6.93172
266.667,-0.00572713,7.02824
266.667,-0.00580688,7.12612
266.667,-0.00588774,7.22535
266.667,-0.00596973,7.32597
266.667,-0.00605286,7.42798
266.667,-0.00613715,7.53142
266.667,-0.00622262,7.6363
266.667,-0.00630927,7.74264
266.667,-0.00639713,7.85046
266.667,-0.00648621,7.95978
266.667,-0.00657653,8.07062
266.667,-0.00666811,8.18301
266.667,-0.00676097,8.29696
266.667,-0.00685512,8.4125
266.667,-0.00695058,8.52964
266.667,-0.00704737,8.64842
266.667,-0.00714551,8.76886
266.667,-0.00724501,8.89097
266.667,-0.0073459,9.01478
266.667,-0.0074482,9.14031
266.667,-0.00755191,9.26759
266.667,-0.00765708,9.39665
266.667,-0.00776371,9.5275
266.667,-0.00787182,9.66017
266.667,-0.00798144,9.7947
266.667,-0.00809258,9.93109
266.667,-0.00820527,10.0694
266.667,-0.00831954,10.2096
266.667,-0.00843539,10.3518
266.667,-0.00855286,10.4959
266.667,-0.00867196,10.6421
266.667,-0.00879272,10.7903
266.667,-0.00891516,10.9405
266.667,-0.00903931,11.0929
266.667,-0.00916518,11.2474
266.667,-0.00929281,11.404
266.667,-0.00942222,11.5628
266.667,-0.00955343,11.7238
266.667,-0.00968646,11.8871
266.667,-0.00982135,12.0526
266.667,-0.00995812,12.2204
266.667,-0.0100968,12.3906
266.667,-0.0102374,12.5632
266.667,-0.0103799,12.7381
266.667,-0.0105245,12.9155
266.667,-0.0106711,13.0954
266.667,-0.0108197,13.2777
266.667,-0.0109703,13.4626
266.667,-0.0111231,13.6501
266.667,-0.011278,13.8402
266.667,-0.011435,14.0329
266.667,-0.0115943,14.2283
266.667,-0.0117557,14.4264
266.667,-0.0119194,14.6273
266.667,-0.0120854,14.831
266.667,-0.0122537,15.0376
266.667,-0.0124243,15.247
266.667,-0.0125974,15.4593
266.667,-0.0127728,15.6746
266.667,-0.0129506,15.8928
266.667,-0.013131,16.1141
266.667,-0.0133138,16.3385
266.667,-0.0134992,16.5661
266.667,-0.0136872,16.7967
266.667,-0.0138778,17.0307
266.667,-0.0140711,17.2678
266.667,-0.014267,17.5083
266.667,-0.0144657,17.7521
266.667,-0.0146671,17.9993
266.667,-0.0148714,18.2499
266.667,-0.0150785,18.5041
266.667,-0.0152885,18.7617
266.667,-0.0155013,19.023
266.667,-0.0157172,19.2879
266.667,-0.0159361,19.5565
266.667,-0.016158,19.8288
266.667,-0.016383,20.105
266.667,-0.0166111,20.3849
266.667,-0.0168425,20.6688
266.667,-0.017077,20.9566
266.667,-0.0173148,21.2485
266.667,-0.0175559,21.5443
266.667,-0.0178004,21.8444
266.667,-0.0180483,22.1486
266.667,-0.0182996,22.457
266.667,-0.0185544,22.7697
266.667,-0.0188128,23.0868
266.667,-0.0190748,23.4083
266.667,-0.0193404,23.7342
266.667,-0.0196097,24.0648
266.667,-0.0198828,24.3999
266.667,-0.0201597,24.7396
266.667,-0.0204404,25.0842
266.667,-0.0207251,25.4335
266.667,-0.0210137,25.7876
266.667,-0.0213063,26.1467
266.667,-0.021603,26.5108
266.667,-0.0219038,26.88
266.667,-0.0222088,27.2543
266.667,-0.0225181,27.6339
266.667,-0.0228317,28.0187
266.667,-0.0231496,28.4088
266.667,-0.023472,28.8044
266.667,-0.0237988,29.2056
266.667,-0.0241303,29.6123
266.667,-0.0244663,30.0246
266.667,-0.024807,30.4427
266.667,-0.0251524,30.8666
266.667,-0.0255027,31.2965
266.667,-0.0258578,31.7323
266.667,-0.0262179,32.1742
266.667,-0.026583,32.6222
266.667,-0.0269532,33.0765
266.667,-0.0273285,33.5371
266.667,-0.0277091,34.0041
266.667,-0.0280949,34.4776
266.667,-0.0284862,34.9578
266.667,-0.0288829,35.4446
266.667,-0.0292851,35.9381
266.667,-0.0296929,36.4386
266.667,-0.0301064,36.946
266.667,-0.0305256,37.4605
266.667,-0.0309507,37.9822
266.667,-0.0313817,38.5111
266.667,-0.0318187,39.0474
266.667,-0.0322618,39.5911
266.667,-0.032711,40.1424
266.667,-0.0331666,40.7014
266.667,-0.0336284,41.2682
266.667,-0.0340967,41.8429
266.668,-0.0345715,42.4256
266.668,-0.0350529,43.0164
266.668,-0.0355411,43.6154
266.668,-0.036036,44.2227
266.668,-0.0365378,44.8386
266.668,-0.0370466,45.463
266.668,-0.0375625,46.096
266.668,-0.0380856,46.738
266.668,-0.0386159,47.3888
266.668,-0.0391537,48.0487
266.668,-0.0396989,48.7178
266.668,-0.0402517,49.3962
266.668,-0.0408123,50.0841
266.668,-0.0413806,50.7815
266.668,-0.0419568,51.4887
266.668,-0.0425411,52.2057
266.668,-0.0431335,52.9327
266.668,-0.0437342,53.6698
266.668,-0.0443432,54.4171
266.668,-0.0449607,55.1749
266.668,-0.0455868,55.9433
266.668,-0.0462216,56.7223
266.668,-0.0468653,57.5122
266.668,-0.0475179,58.3131
266.668,-0.0481796,59.1251
266.668,-0.0488505,59.9484
266.668,-0.0495308,60.7832
266.668,-0.0502205,61.6297
266.669,-0.0509199,62.4879
266.669,-0.051629,63.358
266.669,-0.0523479,64.2403
266.669,-0.0530769,65.1349
266.669,-0.053816,66.0419
266.669,-0.0545654,66.9616
266.669,-0.0553253,67.8941
266.669,-0.0560957,68.8395
266.669,-0.0568769,69.7981
266.669,-0.0576689,70.7701
266.669,-0.058472,71.7556
266.669,-0.0592862,72.7548
266.669,-0.0601118,73.768
266.669,-0.0609489,74.7952
266.669,-0.0617977,75.8368
266.669,-0.0626582,76.8928
266.67,-0.0635308,77.9636
266.67,-0.0644155,79.0493
266.67,-0.0653125,80.1501
266.67,-0.066222,81.2662
266.67,-0.0671442,82.3979
266.67,-0.0680792,83.5453
266.67,-0.0690273,84.7087
266.67,-0.0699885,85.8883
266.67,-0.0709632,87.0843
266.67,-0.0719514,88.297
266.67,-0.0729533,89.5266
266.671,-0.0739692,90.7733
266.671,-0.0749993,92.0373
266.671,-0.0760437,93.319
266.671,-0.0771027,94.6185
266.671,-0.0781764,95.9361
266.671,-0.079265,97.272
266.671,-0.0803689,98.6266
266.671,-0.081488,100
266.672,-0.0826228,101.393
266.672,-0.0837734,102.804
266.672,-0.08494,104.236
266.672,-0.0861228,105.688
266.672,-0.0873222,107.159
266.672,-0.0885382,108.652
266.672,-0.0897711,110.165
266.673,-0.0910213,111.699
266.673,-0.0922888,113.254
266.673,-0.093574,114.831
266.673,-0.0948771,116.43
266.673,-0.0961983,118.052
266.673,-0.0975379,119.696
266.674,-0.0988962,121.362
266.674,-0.100273,123.052
266.674,-0.10167,124.766
266.674,-0.103086,126.503
266.674,-0.104521,128.265
266.675,-0.105977,130.051
266.675,-0.107453,131.862
266.675,-0.108949,133.698
266.675,-0.110466,135.56
266.676,-0.112004,137.448
266.676,-0.113564,139.362
266.676,-0.115146,141.303
266.676,-0.116749,143.27
266.677,-0.118375,145.265
266.677,-0.120024,147.288
266.677,-0.121695,149.339
266.678,-0.12339,151.419
266.678,-0.125108,153.528
266.678,-0.12685,155.665
266.678,-0.128617,157.833
266.679,-0.130408,160.031
266.679,-0.132224,162.26
266.679,-0.134065,164.519
266.68,-0.135932,166.81
266.68,-0.137825,169.133
266.681,-0.139745,171.488
266.681,-0.141691,173.876
266.681,-0.143664,176.298
266.682,-0.145665,178.753
266.682,-0.147693,181.242
266.683,-0.14975,183.766
266.683,-0.151836,186.325
266.684,-0.15395,188.919
266.684,-0.156094,191.55
266.685,-0.158268,194.217
266.685,-0.160472,196.922
266.686,-0.162707,199.664
266.686,-0.164973,202.445
266.687,-0.16727,205.264
266.687,-0.1696,208.122
266.688,-0.171962,211.02
266.688,-0.174356,213.959
266.689,-0.176785,216.938
266.69,-0.179247,219.959
266.69,-0.181743,223.022
266.691,-0.184274,226.128
266.692,-0.18684,229.277
266.692,-0.189442,232.47
266.693,-0.192081,235.707
266.694,-0.194756,238.989
266.695,-0.197468,242.317
266.695,-0.200218,245.692
266.696,-0.203007,249.113
266.697,-0.205834,252.582
266.698,-0.2087,256.099
266.699,-0.211607,259.666
266.7,-0.214554,263.282
266.7,-0.217542,266.948
266.701,-0.220572,270.665
266.702,-0.223644,274.434
266.703,-0.226759,278.256
266.704,-0.229917,282.131
266.705,-0.233119,286.06
266.707,-0.236366,290.043
266.708,-0.239658,294.082
266.709,-0.242996,298.177
266.71,-0.24638,302.329
266.711,-0.249811,306.54
266.712,-0.253291,310.808
266.714,-0.256818,315.136
266.715,-0.260395,319.525
266.716,-0.264022,323.974
266.718,-0.267699,328.486
266.719,-0.271428,333.06
266.721,-0.275208,337.698
266.722,-0.279042,342.401
266.724,-0.282928,347.169
266.725,-0.286869,352.003
266.727,-0.290865,356.905
266.729,-0.294916,361.875
266.731,-0.299024,366.914
266.732,-0.303189,372.024
266.734,-0.307412,377.204
266.736,-0.311694,382.457
266.738,-0.316035,387.783
266.74,-0.320437,393.183
266.742,-0.324901,398.658
266.744,-0.329427,404.21
266.746,-0.334015,409.838
266.749,-0.338668,415.546
266.751,-0.343386,421.332
266.753,-0.348169,427.199
266.756,-0.353019,433.148
266.758,-0.357936,439.18
266.761,-0.362922,445.296
266.763,-0.367978,451.497
266.766,-0.373104,457.784
266.769,-0.378302,464.159
266.772,-0.383572,470.622
266.775,-0.388915,477.176
266.778,-0.394333,483.821
266.781,-0.399827,490.558
266.784,-0.405397,497.39
266.787,-0.411045,504.316
266.791,-0.416771,511.339
266.794,-0.422578,518.459
266.798,-0.428465,525.679
266.801,-0.434435,532.999
266.805,-0.440487,540.422
266.809,-0.446625,547.947
266.813,-0.452847,555.578
266.817,-0.459157,563.314
266.821,-0.465554,571.159
266.826,-0.472041,579.112
266.83,-0.478619,587.177
266.835,-0.485288,595.353
266.84,-0.49205,603.644
266.844,-0.498906,612.05
266.849,-0.505858,620.573
266.854,-0.512907,629.215
266.86,-0.520055,637.977
266.865,-0.527302,646.861
266.871,-0.53465,655.869
266.876,-0.542101,665.002
266.882,-0.549656,674.262
266.888,-0.557317,683.652
266.895,-0.565084,693.172
266.901,-0.57296,702.824
266.908,-0.580946,712.612
266.914,-0.589043,722.535
266.921,-0.597253,732.597
266.928,-0.605578,742.798
266.936,-0.614019,753.142
266.943,-0.622578,763.63
266.951,-0.631257,774.264
266.959,-0.640057,785.046
266.967,-0.64898,795.978
266.976,-0.658027,807.062
266.984,-0.667201,818.301
266.993,-0.676503,829.696
267.003,-0.685936,841.25
267.012,-0.6955,852.964
267.022,-0.705197,864.842
267.032,-0.71503,876.886
267.042,-0.725001,889.097
267.052,-0.735111,901.478
267.063,-0.745363,914.031
267.074,-0.755758,926.759
267.086,-0.766298,939.665
267.098,-0.776986,952.75
267.11,-0.787824,966.017
267.122,-0.798813,979.47
267.135,-0.809955,993.109
267.148,-0.821254,1006.94
267.162,-0.832711,1020.96
267.176,-0.844329,1035.18
267.19,-0.856109,1049.59
267.205,-0.868054,1064.21
267.22,-0.880166,1079.03
267.235,-0.892448,1094.05
267.251,-0.904903,1109.29
267.268,-0.917532,1124.74
267.285,-0.930338,1140.4
267.302,-0.943323,1156.28
267.32,-0.95649,1172.38
267.338,-0.969843,1188.71
267.357,-0.983382,1205.26
267.376,-0.997112,1222.04
267.396,-1.01103,1239.06
267.417,-1.02515,1256.32
267.438,-1.03947,1273.81
267.46,-1.05398,1291.55
267.482,-1.06871,1309.54
267.505,-1.08363,1327.77
267.529,-1.09877,1346.26
267.553,-1.11412,1365.01
267.578,-1.12969,1384.02
267.603,-1.14547,1403.29
267.63,-1.16148,1422.83
267.657,-1.17771,1442.64
267.685,-1.19417,1462.73
267.713,-1.21087,1483.1
267.743,-1.2278,1503.76
267.773,-1.24496,1524.7
267.804,-1.26237,1545.93
267.836,-1.28003,1567.46
267.869,-1.29793,1589.28
267.903,-1.31609,1611.41
267.938,-1.3345,1633.85
267.974,-1.35317,1656.61
268.011,-1.37211,1679.67
268.049,-1.39131,1703.07
268.088,-1.41079,1726.78
268.128,-1.43054,1750.83
268.169,-1.45057,1775.21
268.211,-1.47088,1799.93
268.255,-1.49148,1824.99
268.3,-1.51238,1850.41
268.346,-1.53357,1876.17
268.393,-1.55506,1902.3
268.442,-1.57685,1928.79
268.492,-1.59896,1955.65
268.543,-1.62138,1982.88
268.596,-1.64412,2010.5
268.651,-1.66718,2038.49
268.707,-1.69057,2066.88
268.765,-1.71429,2095.66
268.824,-1.73835,2124.85
268.885,-1.76276,2154.43
268.948,-1.78751,2184.44
269.012,-1.81261,2214.86
269.079,-1.83808,2245.7
269.147,-1.86391,2276.97
269.217,-1.89011,2308.68
269.289,-1.91668,2340.83
269.363,-1.94364,2373.42
269.44,-1.97098,2406.48
269.518,-1.99871,2439.99
269.599,-2.02684,2473.96
269.682,-2.05538,2508.42
269.768,-2.08433,2543.35
269.856,-2.1137,2578.76
269.946,-2.14348,2614.67
270.04,-2.1737,2651.08
270.135,-2.20436,2688
270.234,-2.23546,2725.43
270.335,-2.26701,2763.39
270.44,-2.29902,2801.87
270.547,-2.33149,2840.88
270.657,-2.36443,2880.44
270.771,-2.39785,2920.56
270.888,-2.43176,2961.23
271.008,-2.46617,3002.46
271.132,-2.50108,3044.27
271.259,-2.53649,3086.66
271.39,-2.57243,3129.65
271.525,-2.6089,3173.23
271.663,-2.64589,3217.42
271.806,-2.68344,3262.22
271.953,-2.72154,3307.65
272.104,-2.76019,3353.71
272.26,-2.79942,3400.41
272.42,-2.83924,3447.76
272.585,-2.87964,3495.78
272.755,-2.92064,3544.46
272.929,-2.96225,3593.81
273.109,-3.00449,3643.86
273.294,-3.04735,3694.6
273.484,-3.09086,3746.05
273.681,-3.13502,3798.22
273.882,-3.17984,3851.11
274.09,-3.22534,3904.74
274.304,-3.27152,3959.11
274.525,-3.31841,4014.24
274.751,-3.366,4070.14
274.985,-3.41432,4126.82
275.226,-3.46338,4184.29
275.473,-3.51318,4242.56
275.728,-3.56375,4301.64
275.991,-3.6151,4361.54
276.262,-3.66724,4422.27
276.541,-3.72018,4483.86
276.828,-3.77395,4546.3
277.124,-3.82855,4609.6
277.428,-3.884,4673.8
277.742,-3.94032,4738.88
278.066,-3.99752,4804.87
278.399,-4.05563,4871.78
278.743,-4.11465,4939.62
279.097,-4.17461,5008.41
279.461,-4.23553,5078.15
279.837,-4.29742,5148.87
280.225,-4.3603,5220.57
280.625,-4.42419,5293.27
281.036,-4.48912,5366.98
281.461,-4.55511,5441.71
281.899,-4.62217,5517.49
282.351,-4.69033,5594.33
282.816,-4.75961,5672.23
283.297,-4.83004,5751.22
283.792,-4.90164,5831.31
284.303,-4.97444,5912.51
284.83,-5.04846,5994.84
285.374,-5.12373,6078.32
285.936,-5.20028,6162.97
286.515,-5.27814,6248.79
287.113,-5.35734,6335.8
287.731,-5.4379,6424.03
288.368,-5.51987,6513.49
289.026,-5.60327,6604.19
289.705,-5.68814,6696.16
290.407,-5.77451,6789.41
291.132,-5.86243,6883.95
291.881,-5.95193,6979.81
292.655,-6.04305,7077.01
293.455,-6.13584,7175.56
294.282,-6.23033,7275.48
295.136,-6.32658,7376.8
296.02,-6.42462,7479.52
296.933,-6.52452,7583.68
297.878,-6.62631,7689.28
298.856,-6.73006,7796.36
299.867,-6.83582,7904.93
300.914,-6.94364,8015.01
301.998,-7.0536,8126.62
303.12,-7.16575,8239.79
304.281,-7.28016,8354.53
305.485,-7.3969,8470.87
306.732,-7.51604,8588.83
308.024,-7.63767,8708.43
309.363,-7.76185,8829.7
310.752,-7.88869,8952.66
312.192,-8.01826,9077.33
313.686,-8.15066,9203.73
315.237,-8.286,9331.9
316.847,-8.42437,9461.85
318.518,-8.56589,9593.61
320.255,-8.71067,9727.2
322.059,-8.85884,9862.66
323.934,-9.01053,10000
325.884,-9.16588,10139.3
327.913,-9.32504,10280.4
330.024,-9.48816,10423.6
332.222,-9.65541,10568.8
334.511,-9.82697,10715.9
336.896,-10.003,10865.2
339.383,-10.1838,11016.5
341.976,-10.3695,11169.9
344.683,-10.5603,11325.4
347.509,-10.7565,11483.1
350.461,-10.9584,11643
353.546,-11.1663,11805.2
356.774,-11.3804,11969.6
360.151,-11.6011,12136.2
363.688,-11.8287,12305.2
367.395,-12.0637,12476.6
371.282,-12.3064,12650.3
375.361,-12.5574,12826.5
379.645,-12.817,13005.1
384.149,-13.086,13186.2
388.887,-13.3647,13369.8
393.876,-13.654,13556
399.134,-13.9544,13744.8
404.682,-14.2668,13936.2
410.541,-14.5921,14130.3
416.736,-14.9311,14327
423.293,-15.2849,14526.5
430.242,-15.6547,14728.8
437.617,-16.0417,14933.9
445.452,-16.4475,15141.9
453.79,-16.8735,15352.8
462.676,-17.3217,15566.5
472.161,-17.7939,15783.3
482.302,-18.2927,16003.1
493.164,-18.8204,16226
504.819,-19.3802,16451.9
517.352,-19.9754,16681
530.857,-20.6098,16913.3
545.441,-21.2881,17148.8
561.228,-22.0153,17387.6
578.36,-22.7975,17629.8
597.002,-23.6419,17875.3
617.343,-24.5567,18124.2
639.603,-25.5519,18376.6
664.039,-26.6392,18632.5
690.949,-27.8327,18891.9
720.682,-29.1493,19155
753.644,-30.6097,19421.7
790.304,-32.2391,19692.2
831.204,-34.0682,19966.4
876.958,-36.1353,20244.5
928.24,-38.4875,20526.4
985.754,-41.1833,20812.2
1050.16,-44.2948,21102
1121.9,-47.91,21395.9
1200.95,-52.1339,21693.8
1286.3,-57.0854,21995.9
1375.14,-62.8873,22302.2
1461.99,-69.6416,22612.8
1537.86,-77.3852,22927.7
1590.78,-86.0302,23247
1608.82,-95.3159,23570.7
1585.12,-104.821,23898.9
1521.82,-114.06,24231.7
1429.23,-122.627,24569.2
1320.83,-130.279,24911.3
1208.45,-136.944,25258.2
1100.01,-142.669,25609.9
999.746,-147.559,25966.6
909.308,-151.738,26328.2
828.806,-155.323,26694.8
757.594,-158.418,27066.5
694.719,-161.109,27443.4
639.162,-163.466,27825.6
589.96,-165.547,28213.1
546.244,-167.398,28606
507.262,-169.057,29004.3
472.366,-170.552,29408.2
441.006,-171.91,29817.7
412.716,-173.149,30232.9
387.101,-174.288,30654
363.826,-175.339,31080.8
342.605,-176.315,31513.6
323.197,-177.224,31952.5
305.393,-178.075,32397.4
289.013,-178.876,32848.6
273.905,-179.631,33306
259.934,-180.347,33769.8
246.984,-181.028,34240.1
234.954,-181.676,34716.9
223.755,-182.297,35200.3
213.31,-182.892,35690.5
203.55,-183.465,36187.5
194.413,-184.017,36691.4
185.846,-184.551,37202.4
177.801,-185.068,37720.4
170.235,-185.57,38245.7
163.11,-186.059,38778.3
156.39,-186.535,39318.3
150.045,-187,39865.8
144.048,-187.455,40421
138.371,-187.9,40983.8
132.994,-188.337,41554.6
127.893,-188.767,42133.2
123.052,-189.19,42719.9
118.452,-189.606,43314.8
114.077,-190.017,43918
109.912,-190.423,44529.6
105.946,-190.824,45149.7
102.164,-191.221,45778.4
98.557,-191.614,46415.9
95.113,-192.004,47062.2
91.823,-192.391,47717.6
88.678,-192.775,48382.1
85.6698,-193.157,49055.8
82.7907,-193.536,49739
80.0336,-193.914,50431.6
77.392,-194.29,51133.9
74.8596,-194.665,51845.9
72.4308,-195.039,52567.9
70.1002,-195.412,53299.9
67.8628,-195.784,54042.2
65.7139,-196.155,54794.7
63.6491,-196.526,55557.8
61.6643,-196.897,56331.4
59.7556,-197.268,57115.9
57.9195,-197.638,57911.2
56.1526,-198.009,58717.7
54.4515,-198.38,59535.3
52.8133,-198.751,60364.4
51.2352,-199.123,61205
49.7145,-199.495,62057.3
48.2485,-199.868,62921.5
46.835,-200.241,63797.7
45.4716,-200.616,64686.1
44.1563,-200.991,65586.9
42.8869,-201.367,66500.2
41.6616,-201.744,67426.2
40.4784,-202.121,68365.2
39.3358,-202.5,69317.2
38.232,-202.88,70282.4
37.1654,-203.262,71261.2
36.1346,-203.644,72253.5
35.1382,-204.027,73259.7
34.1748,-204.412,74279.8
33.2431,-204.798,75314.2
32.3418,-205.185,76363
31.47,-205.574,77426.4
30.6263,-205.963,78504.6
29.8097,-206.355,79597.8
29.0193,-206.747,80706.2
28.2541,-207.141,81830.1
27.5131,-207.536,82969.6
26.7954,-207.932,84125
26.1002,-208.329,85296.4
25.4267,-208.728,86484.2
24.7741,-209.129,87688.6
24.1416,-209.53,88909.7
23.5286,-209.933,90147.8
22.9343,-210.337,91403.1
22.3581,-210.742,92675.9
21.7994,-211.148,93966.5
21.2575,-211.555,95275
20.7319,-211.964,96601.7
20.222,-212.374,97947
19.7273,-212.784,99310.9
19.2472,-213.196,100694
18.7814,-213.609,102096
18.3292,-214.022,103518
17.8902,-214.437,104959
17.4641,-214.852,106421
17.0503,-215.269,107903
16.6484,-215.686,109405
16.2581,-216.103,110929
15.879,-216.522,112474
15.5108,-216.941,114040
15.153,-217.36,115628
14.8053,-217.78,117238
14.4674,-218.201,118871
14.139,-218.622,120526
13.8198,-219.043,122204
13.5094,-219.464,123906
13.2077,-219.886,125632
12.9143,-220.308,127381
12.629,-220.73,129155
12.3514,-221.152,130954
12.0815,-221.573,132777
11.8189,-221.995,134626
11.5633,-222.417,136501
11.3147,-222.838,138402
11.0727,-223.259,140329
10.8372,-223.679,142283
10.6079,-224.1,144264
10.3847,-224.519,146273
10.1674,-224.938,148310
9.95578,-225.357,150376
9.74968,-225.774,152470
9.54894,-226.191,154593
9.35339,-226.607,156746
9.16288,-227.022,158928
8.97725,-227.436,161141
8.79635,-227.849,163385
8.62006,-228.261,165661
8.44821,-228.671,167967
8.28069,-229.081,170307
8.11736,-229.489,172678
7.9581,-229.896,175083
7.80279,-230.301,177521
7.65131,-230.705,179993
7.50355,-231.107,182499
7.3594,-231.507,185041
7.21875,-231.906,187617
7.08149,-232.303,190230
6.94754,-232.699,192879
6.8168,-233.092,195565
6.68916,-233.484,198288
6.56455,-233.873,201050
6.44287,-234.261,203849
6.32404,-234.646,206688
6.20798,-235.03,209566
6.09461,-235.411,212485
5.98385,-235.79,215443
5.87563,-236.167,218444
5.76988,-236.541,221486
5.66653,-236.913,224570
5.5655,-237.283,227697
5.46674,-237.651,230868
5.37018,-238.016,234083
5.27576,-238.378,237342
5.18343,-238.738,240648
5.09311,-239.095,243999
5.00477,-239.45,247396
4.91834,-239.803,250842
4.83377,-240.152,254335
4.75101,-240.499,257876
4.67001,-240.844,261467
4.59073,-241.185,265108
4.51312,-241.524,268800
4.43714,-241.86,272543
4.36274,-242.194,276339
4.28987,-242.524,280187
4.21851,-242.852,284088
4.1486,-243.177,288044
4.08012,-243.499,292056
4.01303,-243.819,296123
3.94728,-244.135,300246
3.88285,-244.449,304427
3.81969,-244.76,308666
3.75779,-245.068,312965
3.69711,-245.373,317323
3.63761,-245.675,321742
3.57926,-245.974,326222
3.52205,-246.271,330765
3.46593,-246.564,335371
3.41089,-246.855,340041
3.3569,-247.143,344776
3.30392,-247.428,349578
3.25195,-247.71,354446
3.20094,-247.989,359381
3.15089,-248.266,364386
3.10176,-248.539,369460
3.05353,-248.81,374605
3.00619,-249.078,379822
2.95971,-249.343,385111
2.91408,-249.605,390474
2.86926,-249.864,395911
2.82526,-250.121,401424
2.78203,-250.375,407014
2.73958,-250.626,412682
2.69788,-250.874,418429
2.65691,-251.12,424256
2.61666,-251.362,430164
2.57711,-251.603,436154
2.53824,-251.84,442227
2.50005,-252.075,448386
2.46252,-252.307,454630
